id,stages,dt
367.0,Stage_1,2019-12-01
367.0,Stage_2,2019-12-02
367.0,Stage_5,2019-12-07
368.0,Stage_1,2019-12-01
368.0,Stage_3,2019-12-08
368.0,Stage_2,2019-12-14
368.0,Stage_8,2019-12-21
369.0,Stage_0,2019-12-01
369.0,Stage_4,2019-12-10
369.0,Stage_2,2019-12-16
369.0,Stage_8,2019-12-23
370.0,Stage_0,2019-12-01
370.0,Stage_1,2019-12-06
370.0,Stage_2,2019-12-14
370.0,Stage_8,2019-12-22
371.0,Stage_0,2019-12-01
371.0,Stage_1,2019-12-10
371.0,Stage_2,2019-12-11
371.0,Stage_3,2019-12-18
371.0,Stage_8,2019-12-19
372.0,Stage_2,2019-12-01
372.0,Stage_5,2019-12-04
372.0,Stage_7,2019-12-07
373.0,Stage_0,2019-12-01
373.0,Stage_3,2019-12-10
373.0,Stage_2,2019-12-12
373.0,Stage_4,2019-12-14
373.0,Stage_5,2019-12-23
373.0,Stage_8,2019-12-28
374.0,Stage_2,2019-12-01
374.0,Stage_3,2019-12-04
374.0,Stage_5,2019-12-10
375.0,Stage_0,2019-12-01
375.0,Stage_7,2019-12-04
375.0,Stage_3,2019-12-12
375.0,Stage_8,2019-12-13
376.0,Stage_3,2019-12-01
376.0,Stage_2,2019-12-03
376.0,Stage_8,2019-12-12
376.0,Stage_7,2019-12-21
377.0,Stage_0,2019-12-01
377.0,Stage_1,2019-12-06
377.0,Stage_7,2019-12-09
377.0,Stage_8,2019-12-17
378.0,Stage_0,2019-12-01
378.0,Stage_3,2019-12-07
378.0,Stage_6,2019-12-12
378.0,Stage_5,2019-12-20
378.0,Stage_7,2019-12-22
379.0,Stage_0,2019-12-01
379.0,Stage_3,2019-12-05
379.0,Stage_7,2019-12-09
379.0,Stage_5,2019-12-12
379.0,Stage_8,2019-12-19
380.0,Stage_0,2019-12-01
380.0,Stage_3,2019-12-07
380.0,Stage_8,2019-12-08
380.0,Stage_9,2019-12-14
381.0,Stage_2,2019-12-01
381.0,Stage_0,2019-12-02
381.0,Stage_3,2019-12-04
381.0,Stage_6,2019-12-13
381.0,Stage_4,2019-12-14
381.0,Stage_7,2019-12-22
382.0,Stage_0,2019-12-01
382.0,Stage_1,2019-12-04
382.0,Stage_3,2019-12-09
382.0,Stage_2,2019-12-15
382.0,Stage_5,2019-12-19
382.0,Stage_7,2019-12-27
382.0,Stage_8,2020-01-01
383.0,Stage_3,2019-12-01
383.0,Stage_2,2019-12-10
383.0,Stage_5,2019-12-12
384.0,Stage_1,2019-12-01
384.0,Stage_5,2019-12-09
384.0,Stage_8,2019-12-12
385.0,Stage_0,2019-12-01
385.0,Stage_2,2019-12-09
385.0,Stage_3,2019-12-12
385.0,Stage_7,2019-12-18
386.0,Stage_0,2019-12-01
386.0,Stage_2,2019-12-06
386.0,Stage_1,2019-12-09
386.0,Stage_3,2019-12-18
386.0,Stage_5,2019-12-19
386.0,Stage_7,2019-12-25
386.0,Stage_8,2020-01-02
386.0,Stage_9,2020-01-09
387.0,Stage_0,2019-12-01
387.0,Stage_2,2019-12-02
387.0,Stage_3,2019-12-10
387.0,Stage_6,2019-12-12
387.0,Stage_9,2019-12-20
388.0,Stage_3,2019-12-01
388.0,Stage_0,2019-12-04
388.0,Stage_5,2019-12-07
388.0,Stage_8,2019-12-14
389.0,Stage_0,2019-12-01
389.0,Stage_2,2019-12-02
389.0,Stage_6,2019-12-05
389.0,Stage_5,2019-12-13
389.0,Stage_8,2019-12-14
389.0,Stage_7,2019-12-16
390.0,Stage_2,2019-12-01
390.0,Stage_3,2019-12-04
390.0,Stage_7,2019-12-05
390.0,Stage_8,2019-12-14
391.0,Stage_2,2019-12-01
391.0,Stage_5,2019-12-02
391.0,Stage_7,2019-12-07
392.0,Stage_1,2019-12-01
392.0,Stage_2,2019-12-05
392.0,Stage_7,2019-12-09
392.0,Stage_8,2019-12-15
393.0,Stage_3,2019-12-01
393.0,Stage_2,2019-12-06
393.0,Stage_5,2019-12-15
393.0,Stage_7,2019-12-19
393.0,Stage_8,2019-12-28
394.0,Stage_0,2019-12-01
394.0,Stage_3,2019-12-04
394.0,Stage_5,2019-12-08
394.0,Stage_6,2019-12-14
394.0,Stage_7,2019-12-15
395.0,Stage_0,2019-12-01
395.0,Stage_4,2019-12-02
395.0,Stage_5,2019-12-09
395.0,Stage_7,2019-12-17
395.0,Stage_8,2019-12-20
396.0,Stage_0,2019-12-01
396.0,Stage_2,2019-12-04
396.0,Stage_1,2019-12-06
396.0,Stage_6,2019-12-10
396.0,Stage_4,2019-12-15
396.0,Stage_7,2019-12-16
397.0,Stage_2,2019-12-01
397.0,Stage_0,2019-12-03
397.0,Stage_3,2019-12-05
397.0,Stage_7,2019-12-07
397.0,Stage_5,2019-12-08
397.0,Stage_8,2019-12-10
398.0,Stage_0,2019-12-01
398.0,Stage_2,2019-12-08
398.0,Stage_3,2019-12-15
398.0,Stage_5,2019-12-20
398.0,Stage_7,2019-12-24
398.0,Stage_8,2019-12-29
398.0,Stage_9,2020-01-06
399.0,Stage_2,2019-12-01
399.0,Stage_5,2019-12-09
399.0,Stage_4,2019-12-12
399.0,Stage_7,2019-12-15
399.0,Stage_8,2019-12-18
400.0,Stage_0,2019-12-01
400.0,Stage_1,2019-12-09
400.0,Stage_7,2019-12-18
401.0,Stage_0,2019-12-01
401.0,Stage_1,2019-12-09
401.0,Stage_2,2019-12-13
401.0,Stage_3,2019-12-15
401.0,Stage_4,2019-12-20
401.0,Stage_8,2019-12-24
402.0,Stage_0,2019-12-01
402.0,Stage_2,2019-12-08
402.0,Stage_8,2019-12-15
402.0,Stage_9,2019-12-23
403.0,Stage_1,2019-12-01
403.0,Stage_2,2019-12-04
403.0,Stage_5,2019-12-08
403.0,Stage_7,2019-12-09
404.0,Stage_0,2019-12-01
404.0,Stage_2,2019-12-10
404.0,Stage_3,2019-12-14
404.0,Stage_7,2019-12-15
404.0,Stage_8,2019-12-16
405.0,Stage_0,2019-12-01
405.0,Stage_3,2019-12-09
405.0,Stage_6,2019-12-13
405.0,Stage_8,2019-12-17
406.0,Stage_0,2019-12-01
406.0,Stage_3,2019-12-02
406.0,Stage_8,2019-12-09
407.0,Stage_2,2019-12-01
407.0,Stage_5,2019-12-09
407.0,Stage_8,2019-12-16
408.0,Stage_0,2019-12-01
408.0,Stage_5,2019-12-03
408.0,Stage_1,2019-12-06
408.0,Stage_7,2019-12-08
408.0,Stage_8,2019-12-11
409.0,Stage_2,2019-12-01
409.0,Stage_0,2019-12-10
409.0,Stage_3,2019-12-14
409.0,Stage_5,2019-12-23
409.0,Stage_8,2019-12-28
410.0,Stage_8,2019-12-01
411.0,Stage_1,2019-12-01
411.0,Stage_0,2019-12-04
411.0,Stage_2,2019-12-12
411.0,Stage_3,2019-12-15
411.0,Stage_5,2019-12-24
411.0,Stage_6,2019-12-26
411.0,Stage_7,2020-01-02
411.0,Stage_8,2020-01-03
412.0,Stage_0,2019-12-01
412.0,Stage_3,2019-12-02
412.0,Stage_5,2019-12-04
412.0,Stage_7,2019-12-05
412.0,Stage_9,2019-12-12
413.0,Stage_2,2019-12-01
413.0,Stage_7,2019-12-08
413.0,Stage_8,2019-12-10
414.0,Stage_2,2019-12-01
414.0,Stage_0,2019-12-06
414.0,Stage_4,2019-12-11
415.0,Stage_0,2019-12-01
415.0,Stage_2,2019-12-08
415.0,Stage_5,2019-12-12
415.0,Stage_6,2019-12-17
415.0,Stage_7,2019-12-25
415.0,Stage_8,2019-12-28
416.0,Stage_0,2019-12-01
416.0,Stage_4,2019-12-07
416.0,Stage_5,2019-12-09
416.0,Stage_6,2019-12-17
416.0,Stage_7,2019-12-18
416.0,Stage_8,2019-12-23
417.0,Stage_0,2019-12-01
417.0,Stage_3,2019-12-05
417.0,Stage_2,2019-12-11
417.0,Stage_7,2019-12-12
417.0,Stage_8,2019-12-16
417.0,Stage_9,2019-12-21
418.0,Stage_0,2019-12-01
418.0,Stage_1,2019-12-06
418.0,Stage_2,2019-12-12
418.0,Stage_3,2019-12-18
418.0,Stage_8,2019-12-24
419.0,Stage_4,2019-12-01
419.0,Stage_0,2019-12-04
419.0,Stage_5,2019-12-11
419.0,Stage_7,2019-12-17
419.0,Stage_8,2019-12-25
420.0,Stage_0,2019-12-01
420.0,Stage_2,2019-12-09
420.0,Stage_5,2019-12-14
420.0,Stage_3,2019-12-19
420.0,Stage_8,2019-12-23
421.0,Stage_5,2019-12-01
422.0,Stage_2,2019-12-01
422.0,Stage_3,2019-12-03
422.0,Stage_7,2019-12-08
422.0,Stage_8,2019-12-16
422.0,Stage_9,2019-12-24
423.0,Stage_0,2019-12-01
423.0,Stage_1,2019-12-10
423.0,Stage_4,2019-12-18
423.0,Stage_2,2019-12-27
423.0,Stage_7,2020-01-03
423.0,Stage_8,2020-01-08
424.0,Stage_0,2019-12-01
424.0,Stage_2,2019-12-10
424.0,Stage_4,2019-12-12
425.0,Stage_0,2019-12-01
425.0,Stage_2,2019-12-05
425.0,Stage_5,2019-12-14
425.0,Stage_3,2019-12-23
425.0,Stage_8,2019-12-30
425.0,Stage_7,2020-01-07
426.0,Stage_3,2019-12-01
426.0,Stage_2,2019-12-03
426.0,Stage_5,2019-12-09
427.0,Stage_2,2019-12-01
427.0,Stage_3,2019-12-10
427.0,Stage_5,2019-12-13
428.0,Stage_0,2019-12-01
428.0,Stage_3,2019-12-05
428.0,Stage_5,2019-12-12
428.0,Stage_8,2019-12-17
429.0,Stage_5,2019-12-01
429.0,Stage_6,2019-12-06
429.0,Stage_3,2019-12-09
429.0,Stage_7,2019-12-13
429.0,Stage_9,2019-12-15
429.0,Stage_8,2019-12-18
430.0,Stage_0,2019-12-01
430.0,Stage_4,2019-12-02
430.0,Stage_2,2019-12-09
430.0,Stage_5,2019-12-10
430.0,Stage_8,2019-12-15
431.0,Stage_2,2019-12-01
431.0,Stage_3,2019-12-03
431.0,Stage_7,2019-12-05
431.0,Stage_8,2019-12-14
431.0,Stage_9,2019-12-20
432.0,Stage_0,2019-12-01
432.0,Stage_1,2019-12-08
432.0,Stage_8,2019-12-17
432.0,Stage_9,2019-12-23
433.0,Stage_8,2019-12-01
433.0,Stage_5,2019-12-06
434.0,Stage_0,2019-12-01
434.0,Stage_2,2019-12-06
434.0,Stage_3,2019-12-09
434.0,Stage_8,2019-12-10
435.0,Stage_3,2019-12-01
435.0,Stage_4,2019-12-04
435.0,Stage_5,2019-12-08
435.0,Stage_8,2019-12-13
436.0,Stage_2,2019-12-01
436.0,Stage_5,2019-12-05
436.0,Stage_3,2019-12-09
436.0,Stage_8,2019-12-11
436.0,Stage_9,2019-12-19
437.0,Stage_2,2019-12-01
437.0,Stage_0,2019-12-10
437.0,Stage_3,2019-12-12
437.0,Stage_6,2019-12-20
438.0,Stage_3,2019-12-01
438.0,Stage_5,2019-12-10
438.0,Stage_8,2019-12-13
438.0,Stage_7,2019-12-17
438.0,Stage_9,2019-12-21
439.0,Stage_0,2019-12-01
439.0,Stage_2,2019-12-10
439.0,Stage_3,2019-12-15
439.0,Stage_7,2019-12-22
439.0,Stage_8,2019-12-29
439.0,Stage_9,2020-01-07
440.0,Stage_2,2019-12-01
440.0,Stage_0,2019-12-07
440.0,Stage_9,2019-12-13
440.0,Stage_8,2019-12-14
441.0,Stage_1,2019-12-01
441.0,Stage_5,2019-12-05
441.0,Stage_7,2019-12-07
442.0,Stage_0,2019-12-01
442.0,Stage_3,2019-12-02
442.0,Stage_2,2019-12-08
442.0,Stage_5,2019-12-10
442.0,Stage_7,2019-12-12
442.0,Stage_6,2019-12-17
442.0,Stage_8,2019-12-24
443.0,Stage_0,2019-12-01
443.0,Stage_1,2019-12-10
443.0,Stage_2,2019-12-14
443.0,Stage_3,2019-12-16
443.0,Stage_7,2019-12-23
443.0,Stage_8,2019-12-25
443.0,Stage_9,2019-12-31
444.0,Stage_1,2019-12-01
444.0,Stage_2,2019-12-04
444.0,Stage_5,2019-12-07
444.0,Stage_7,2019-12-08
444.0,Stage_8,2019-12-10
445.0,Stage_2,2019-12-01
445.0,Stage_3,2019-12-07
445.0,Stage_5,2019-12-10
445.0,Stage_7,2019-12-18
445.0,Stage_8,2019-12-21
446.0,Stage_0,2019-12-01
446.0,Stage_6,2019-12-09
446.0,Stage_3,2019-12-18
446.0,Stage_7,2019-12-26
446.0,Stage_8,2019-12-27
447.0,Stage_0,2019-12-01
447.0,Stage_5,2019-12-05
447.0,Stage_1,2019-12-13
447.0,Stage_8,2019-12-17
448.0,Stage_0,2019-12-01
448.0,Stage_2,2019-12-08
448.0,Stage_4,2019-12-11
448.0,Stage_5,2019-12-17
448.0,Stage_8,2019-12-21
449.0,Stage_0,2019-12-01
449.0,Stage_2,2019-12-02
449.0,Stage_3,2019-12-09
449.0,Stage_4,2019-12-17
449.0,Stage_5,2019-12-23
449.0,Stage_7,2019-12-26
450.0,Stage_0,2019-12-01
450.0,Stage_1,2019-12-04
450.0,Stage_2,2019-12-11
450.0,Stage_5,2019-12-20
450.0,Stage_7,2019-12-24
450.0,Stage_8,2019-12-29
451.0,Stage_0,2019-12-01
451.0,Stage_2,2019-12-10
451.0,Stage_4,2019-12-18
451.0,Stage_7,2019-12-19
451.0,Stage_5,2019-12-22
451.0,Stage_8,2019-12-30
452.0,Stage_2,2019-12-01
452.0,Stage_3,2019-12-09
452.0,Stage_5,2019-12-14
452.0,Stage_8,2019-12-16
453.0,Stage_3,2019-12-01
453.0,Stage_0,2019-12-02
454.0,Stage_0,2019-12-01
454.0,Stage_3,2019-12-07
454.0,Stage_2,2019-12-09
454.0,Stage_5,2019-12-18
454.0,Stage_7,2019-12-24
454.0,Stage_4,2019-12-26
454.0,Stage_8,2020-01-04
455.0,Stage_1,2019-12-01
455.0,Stage_4,2019-12-10
455.0,Stage_8,2019-12-12
455.0,Stage_0,2019-12-21
456.0,Stage_0,2019-12-01
456.0,Stage_1,2019-12-09
456.0,Stage_3,2019-12-16
456.0,Stage_5,2019-12-21
456.0,Stage_7,2019-12-27
456.0,Stage_8,2019-12-31
457.0,Stage_0,2019-12-01
457.0,Stage_2,2019-12-08
457.0,Stage_5,2019-12-09
458.0,Stage_0,2019-12-01
458.0,Stage_2,2019-12-03
458.0,Stage_5,2019-12-08
458.0,Stage_7,2019-12-14
459.0,Stage_0,2019-12-01
459.0,Stage_2,2019-12-02
459.0,Stage_3,2019-12-03
459.0,Stage_5,2019-12-08
459.0,Stage_8,2019-12-13
459.0,Stage_9,2019-12-20
460.0,Stage_3,2019-12-01
460.0,Stage_7,2019-12-09
460.0,Stage_9,2019-12-18
461.0,Stage_3,2019-12-01
461.0,Stage_0,2019-12-08
461.0,Stage_8,2019-12-17
462.0,Stage_0,2019-12-01
462.0,Stage_6,2019-12-03
462.0,Stage_8,2019-12-12
463.0,Stage_0,2019-12-01
463.0,Stage_2,2019-12-05
463.0,Stage_3,2019-12-12
463.0,Stage_8,2019-12-19
464.0,Stage_0,2019-12-01
464.0,Stage_2,2019-12-05
464.0,Stage_3,2019-12-07
464.0,Stage_9,2019-12-11
465.0,Stage_0,2019-12-01
465.0,Stage_8,2019-12-05
465.0,Stage_7,2019-12-09
465.0,Stage_9,2019-12-12
466.0,Stage_0,2019-12-01
466.0,Stage_2,2019-12-02
466.0,Stage_3,2019-12-05
466.0,Stage_5,2019-12-14
466.0,Stage_8,2019-12-18
466.0,Stage_9,2019-12-23
467.0,Stage_0,2019-12-01
467.0,Stage_1,2019-12-07
467.0,Stage_2,2019-12-15
467.0,Stage_3,2019-12-17
467.0,Stage_7,2019-12-23
467.0,Stage_5,2019-12-26
468.0,Stage_3,2019-12-01
468.0,Stage_5,2019-12-04
468.0,Stage_8,2019-12-06
469.0,Stage_2,2019-12-01
469.0,Stage_5,2019-12-09
470.0,Stage_5,2019-12-01
470.0,Stage_0,2019-12-06
470.0,Stage_8,2019-12-11
471.0,Stage_0,2019-12-01
471.0,Stage_2,2019-12-04
471.0,Stage_4,2019-12-10
471.0,Stage_7,2019-12-14
471.0,Stage_8,2019-12-18
472.0,Stage_2,2019-12-01
472.0,Stage_8,2019-12-10
473.0,Stage_0,2019-12-01
473.0,Stage_2,2019-12-07
473.0,Stage_6,2019-12-12
473.0,Stage_7,2019-12-13
474.0,Stage_0,2019-12-01
474.0,Stage_2,2019-12-06
474.0,Stage_7,2019-12-14
474.0,Stage_5,2019-12-21
475.0,Stage_3,2019-12-01
475.0,Stage_2,2019-12-09
475.0,Stage_5,2019-12-12
475.0,Stage_7,2019-12-13
476.0,Stage_0,2019-12-01
476.0,Stage_1,2019-12-08
476.0,Stage_2,2019-12-15
476.0,Stage_3,2019-12-18
476.0,Stage_5,2019-12-20
476.0,Stage_8,2019-12-22
477.0,Stage_0,2019-12-01
477.0,Stage_2,2019-12-06
477.0,Stage_3,2019-12-10
477.0,Stage_5,2019-12-13
477.0,Stage_7,2019-12-21
477.0,Stage_8,2019-12-26
478.0,Stage_0,2019-12-01
478.0,Stage_2,2019-12-09
478.0,Stage_3,2019-12-17
478.0,Stage_5,2019-12-19
478.0,Stage_7,2019-12-22
478.0,Stage_8,2019-12-30
479.0,Stage_0,2019-12-01
479.0,Stage_3,2019-12-05
479.0,Stage_5,2019-12-09
479.0,Stage_8,2019-12-10
480.0,Stage_0,2019-12-01
480.0,Stage_2,2019-12-03
480.0,Stage_3,2019-12-08
480.0,Stage_5,2019-12-09
480.0,Stage_6,2019-12-16
480.0,Stage_9,2019-12-23
481.0,Stage_0,2019-12-01
481.0,Stage_1,2019-12-02
481.0,Stage_2,2019-12-06
481.0,Stage_3,2019-12-15
481.0,Stage_5,2019-12-24
481.0,Stage_6,2019-12-29
481.0,Stage_7,2019-12-30
482.0,Stage_0,2019-12-01
482.0,Stage_2,2019-12-10
482.0,Stage_3,2019-12-18
482.0,Stage_4,2019-12-23
483.0,Stage_0,2019-12-01
483.0,Stage_1,2019-12-07
483.0,Stage_2,2019-12-14
483.0,Stage_3,2019-12-21
483.0,Stage_5,2019-12-26
483.0,Stage_9,2019-12-27
484.0,Stage_0,2019-12-01
484.0,Stage_2,2019-12-03
484.0,Stage_5,2019-12-11
484.0,Stage_7,2019-12-15
484.0,Stage_6,2019-12-17
485.0,Stage_2,2019-12-01
485.0,Stage_0,2019-12-05
485.0,Stage_3,2019-12-11
485.0,Stage_4,2019-12-18
485.0,Stage_7,2019-12-25
485.0,Stage_8,2019-12-30
486.0,Stage_0,2019-12-01
486.0,Stage_4,2019-12-08
486.0,Stage_1,2019-12-17
486.0,Stage_5,2019-12-23
486.0,Stage_6,2019-12-27
487.0,Stage_0,2019-12-01
487.0,Stage_1,2019-12-10
487.0,Stage_2,2019-12-11
487.0,Stage_5,2019-12-17
487.0,Stage_8,2019-12-23
487.0,Stage_7,2019-12-29
488.0,Stage_3,2019-12-01
488.0,Stage_7,2019-12-05
488.0,Stage_2,2019-12-07
489.0,Stage_3,2019-12-01
489.0,Stage_5,2019-12-03
489.0,Stage_0,2019-12-11
489.0,Stage_8,2019-12-18
490.0,Stage_2,2019-12-01
490.0,Stage_0,2019-12-03
490.0,Stage_4,2019-12-06
490.0,Stage_5,2019-12-09
490.0,Stage_7,2019-12-14
490.0,Stage_8,2019-12-15
491.0,Stage_0,2019-12-01
491.0,Stage_3,2019-12-08
491.0,Stage_5,2019-12-14
491.0,Stage_8,2019-12-20
492.0,Stage_0,2019-12-01
492.0,Stage_5,2019-12-03
492.0,Stage_8,2019-12-08
492.0,Stage_9,2019-12-14
493.0,Stage_0,2019-12-01
493.0,Stage_2,2019-12-06
493.0,Stage_3,2019-12-08
493.0,Stage_7,2019-12-15
493.0,Stage_8,2019-12-16
494.0,Stage_0,2019-12-01
494.0,Stage_5,2019-12-05
494.0,Stage_7,2019-12-07
495.0,Stage_5,2019-12-01
495.0,Stage_6,2019-12-09
495.0,Stage_8,2019-12-16
496.0,Stage_0,2019-12-01
496.0,Stage_2,2019-12-08
496.0,Stage_3,2019-12-15
496.0,Stage_1,2019-12-24
496.0,Stage_5,2020-01-01
496.0,Stage_4,2020-01-08
496.0,Stage_8,2020-01-12
497.0,Stage_2,2019-12-01
497.0,Stage_5,2019-12-09
497.0,Stage_7,2019-12-17
497.0,Stage_9,2019-12-21
498.0,Stage_2,2019-12-01
498.0,Stage_3,2019-12-04
498.0,Stage_8,2019-12-07
498.0,Stage_4,2019-12-15
499.0,Stage_2,2019-12-01
499.0,Stage_3,2019-12-06
499.0,Stage_5,2019-12-13
499.0,Stage_7,2019-12-21
499.0,Stage_9,2019-12-25
500.0,Stage_0,2019-12-01
500.0,Stage_1,2019-12-02
500.0,Stage_9,2019-12-03
500.0,Stage_8,2019-12-08
501.0,Stage_0,2019-12-01
501.0,Stage_1,2019-12-03
501.0,Stage_3,2019-12-10
501.0,Stage_2,2019-12-15
501.0,Stage_4,2019-12-21
501.0,Stage_8,2019-12-28
502.0,Stage_0,2019-12-01
502.0,Stage_4,2019-12-09
502.0,Stage_3,2019-12-13
502.0,Stage_5,2019-12-21
502.0,Stage_6,2019-12-27
502.0,Stage_8,2020-01-05
503.0,Stage_0,2019-12-01
503.0,Stage_4,2019-12-05
503.0,Stage_7,2019-12-09
504.0,Stage_0,2019-12-01
504.0,Stage_7,2019-12-07
504.0,Stage_8,2019-12-16
505.0,Stage_0,2019-12-01
505.0,Stage_3,2019-12-09
505.0,Stage_2,2019-12-11
505.0,Stage_5,2019-12-14
505.0,Stage_6,2019-12-23
505.0,Stage_7,2019-12-24
505.0,Stage_8,2019-12-25
506.0,Stage_0,2019-12-01
506.0,Stage_2,2019-12-07
506.0,Stage_7,2019-12-16
507.0,Stage_2,2019-12-01
507.0,Stage_3,2019-12-03
507.0,Stage_7,2019-12-06
507.0,Stage_5,2019-12-13
508.0,Stage_0,2019-12-01
508.0,Stage_2,2019-12-05
508.0,Stage_8,2019-12-07
508.0,Stage_6,2019-12-13
509.0,Stage_2,2019-12-01
509.0,Stage_0,2019-12-05
509.0,Stage_3,2019-12-14
509.0,Stage_7,2019-12-18
510.0,Stage_0,2019-12-01
510.0,Stage_1,2019-12-04
510.0,Stage_2,2019-12-13
510.0,Stage_3,2019-12-15
510.0,Stage_5,2019-12-22
510.0,Stage_7,2019-12-30
510.0,Stage_8,2020-01-01
511.0,Stage_2,2019-12-01
511.0,Stage_3,2019-12-07
511.0,Stage_5,2019-12-09
511.0,Stage_8,2019-12-10
512.0,Stage_2,2019-12-01
512.0,Stage_5,2019-12-07
512.0,Stage_8,2019-12-09
513.0,Stage_2,2019-12-01
514.0,Stage_0,2019-12-01
514.0,Stage_2,2019-12-08
514.0,Stage_5,2019-12-17
515.0,Stage_2,2019-12-01
515.0,Stage_0,2019-12-06
515.0,Stage_3,2019-12-15
515.0,Stage_8,2019-12-16
516.0,Stage_3,2019-12-01
516.0,Stage_0,2019-12-04
517.0,Stage_4,2019-12-01
517.0,Stage_2,2019-12-06
517.0,Stage_5,2019-12-12
517.0,Stage_7,2019-12-17
517.0,Stage_9,2019-12-18
518.0,Stage_0,2019-12-01
518.0,Stage_2,2019-12-07
518.0,Stage_5,2019-12-15
518.0,Stage_3,2019-12-16
518.0,Stage_7,2019-12-25
518.0,Stage_8,2019-12-29
519.0,Stage_2,2019-12-01
519.0,Stage_3,2019-12-10
519.0,Stage_6,2019-12-16
519.0,Stage_7,2019-12-18
519.0,Stage_8,2019-12-20
520.0,Stage_0,2019-12-01
520.0,Stage_2,2019-12-07
520.0,Stage_3,2019-12-13
520.0,Stage_5,2019-12-18
520.0,Stage_8,2019-12-25
521.0,Stage_0,2019-12-01
521.0,Stage_2,2019-12-09
521.0,Stage_5,2019-12-17
521.0,Stage_7,2019-12-26
522.0,Stage_0,2019-12-01
522.0,Stage_2,2019-12-02
522.0,Stage_3,2019-12-11
522.0,Stage_5,2019-12-12
522.0,Stage_7,2019-12-18
523.0,Stage_2,2019-12-01
523.0,Stage_3,2019-12-04
523.0,Stage_5,2019-12-05
523.0,Stage_8,2019-12-13
523.0,Stage_9,2019-12-22
524.0,Stage_1,2019-12-01
524.0,Stage_2,2019-12-04
524.0,Stage_5,2019-12-13
524.0,Stage_3,2019-12-17
524.0,Stage_7,2019-12-25
525.0,Stage_2,2019-12-01
525.0,Stage_5,2019-12-03
526.0,Stage_0,2019-12-01
526.0,Stage_1,2019-12-04
526.0,Stage_3,2019-12-08
526.0,Stage_5,2019-12-14
526.0,Stage_8,2019-12-18
526.0,Stage_9,2019-12-27
527.0,Stage_0,2019-12-01
527.0,Stage_2,2019-12-05
527.0,Stage_5,2019-12-12
527.0,Stage_8,2019-12-21
528.0,Stage_0,2019-12-01
528.0,Stage_2,2019-12-05
528.0,Stage_3,2019-12-14
528.0,Stage_7,2019-12-19
528.0,Stage_8,2019-12-21
528.0,Stage_5,2019-12-30
528.0,Stage_9,2020-01-07
529.0,Stage_0,2019-12-01
529.0,Stage_4,2019-12-03
529.0,Stage_5,2019-12-06
529.0,Stage_8,2019-12-14
530.0,Stage_0,2019-12-01
530.0,Stage_3,2019-12-08
530.0,Stage_2,2019-12-12
530.0,Stage_5,2019-12-21
530.0,Stage_8,2019-12-26
530.0,Stage_9,2019-12-27
531.0,Stage_2,2019-12-01
531.0,Stage_5,2019-12-03
531.0,Stage_8,2019-12-12
532.0,Stage_1,2019-12-01
532.0,Stage_7,2019-12-02
532.0,Stage_2,2019-12-06
532.0,Stage_8,2019-12-15
533.0,Stage_4,2019-12-01
533.0,Stage_0,2019-12-08
533.0,Stage_7,2019-12-13
533.0,Stage_8,2019-12-15
534.0,Stage_8,2019-12-01
534.0,Stage_5,2019-12-06
535.0,Stage_3,2019-12-01
535.0,Stage_5,2019-12-08
535.0,Stage_7,2019-12-12
535.0,Stage_8,2019-12-15
535.0,Stage_9,2019-12-19
536.0,Stage_0,2019-12-01
536.0,Stage_5,2019-12-07
536.0,Stage_6,2019-12-10
536.0,Stage_7,2019-12-19
536.0,Stage_8,2019-12-21
537.0,Stage_0,2019-12-01
537.0,Stage_2,2019-12-10
537.0,Stage_4,2019-12-19
537.0,Stage_5,2019-12-22
538.0,Stage_0,2019-12-01
538.0,Stage_2,2019-12-06
538.0,Stage_3,2019-12-12
538.0,Stage_4,2019-12-13
538.0,Stage_8,2019-12-16
538.0,Stage_5,2019-12-22
539.0,Stage_0,2019-12-01
539.0,Stage_5,2019-12-07
539.0,Stage_6,2019-12-14
539.0,Stage_8,2019-12-19
539.0,Stage_2,2019-12-25
540.0,Stage_0,2019-12-01
540.0,Stage_5,2019-12-03
540.0,Stage_9,2019-12-04
540.0,Stage_8,2019-12-05
541.0,Stage_0,2019-12-01
541.0,Stage_1,2019-12-05
541.0,Stage_7,2019-12-12
541.0,Stage_5,2019-12-14
541.0,Stage_9,2019-12-20
542.0,Stage_0,2019-12-01
542.0,Stage_1,2019-12-08
542.0,Stage_4,2019-12-14
542.0,Stage_3,2019-12-19
542.0,Stage_8,2019-12-28
543.0,Stage_2,2019-12-01
543.0,Stage_5,2019-12-02
543.0,Stage_8,2019-12-11
543.0,Stage_9,2019-12-13
544.0,Stage_1,2019-12-01
544.0,Stage_0,2019-12-06
544.0,Stage_3,2019-12-11
545.0,Stage_0,2019-12-01
545.0,Stage_1,2019-12-07
545.0,Stage_2,2019-12-08
545.0,Stage_5,2019-12-14
546.0,Stage_3,2019-12-01
546.0,Stage_0,2019-12-08
546.0,Stage_6,2019-12-14
546.0,Stage_7,2019-12-21
546.0,Stage_8,2019-12-22
547.0,Stage_2,2019-12-01
547.0,Stage_3,2019-12-10
547.0,Stage_7,2019-12-18
547.0,Stage_5,2019-12-23
547.0,Stage_8,2019-12-31
548.0,Stage_0,2019-12-01
548.0,Stage_2,2019-12-10
548.0,Stage_1,2019-12-12
548.0,Stage_6,2019-12-16
548.0,Stage_7,2019-12-20
